"Step","run_1k_episodes_mstep30 - val-reward","run_1k_episodes_mstep30 - val-reward__MIN","run_1k_episodes_mstep30 - val-reward__MAX"
"29706","0.5297148651086476","0.5297148651086476","0.5297148651086476"
"29740","0.42195759848875963","0.42195759848875963","0.42195759848875963"
"29774","0.3787638958262545","0.3787638958262545","0.3787638958262545"
"29808","0.5022026858171004","0.5022026858171004","0.5022026858171004"
"29842","0.626216719860258","0.626216719860258","0.626216719860258"
"29876","0.5060941131925444","0.5060941131925444","0.5060941131925444"
"29910","0.47579343991802653","0.47579343991802653","0.47579343991802653"
"29944","0.4923075794115541","0.4923075794115541","0.4923075794115541"
"29978","0.6517579857556902","0.6517579857556902","0.6517579857556902"
"30012","0.6401613830926594","0.6401613830926594","0.6401613830926594"
"30046","0.45563731912982197","0.45563731912982197","0.45563731912982197"
"30080","0.5828731278690491","0.5828731278690491","0.5828731278690491"
"30114","0.5198570602142438","0.5198570602142438","0.5198570602142438"
"30148","0.5623317145985062","0.5623317145985062","0.5623317145985062"
"30182","0.4745504874376601","0.4745504874376601","0.4745504874376601"
"30216","0.4420417266690046","0.4420417266690046","0.4420417266690046"
"30250","0.3678664478260451","0.3678664478260451","0.3678664478260451"
"30284","0.42132433000421604","0.42132433000421604","0.42132433000421604"
"30318","0.4920985264980458","0.4920985264980458","0.4920985264980458"
"30352","0.41442134667094166","0.41442134667094166","0.41442134667094166"
"30386","0.3855712705043472","0.3855712705043472","0.3855712705043472"
"30420","0.39076431739088296","0.39076431739088296","0.39076431739088296"
"30454","0.5858450736990487","0.5858450736990487","0.5858450736990487"
"30488","0.6782641892088722","0.6782641892088722","0.6782641892088722"
"30522","0.4844652580284194","0.4844652580284194","0.4844652580284194"
"30556","0.5479724233737032","0.5479724233737032","0.5479724233737032"
"30590","0.5826253586769444","0.5826253586769444","0.5826253586769444"
"30624","0.5427886954348488","0.5427886954348488","0.5427886954348488"
"30658","0.6266773793962516","0.6266773793962516","0.6266773793962516"
"30692","0.46113635196772895","0.46113635196772895","0.46113635196772895"
"30726","0.3901669005958539","0.3901669005958539","0.3901669005958539"
"30760","0.48706203360522765","0.48706203360522765","0.48706203360522765"
"30794","0.469346270537482","0.469346270537482","0.469346270537482"
"30828","0.6037755475124686","0.6037755475124686","0.6037755475124686"
"30862","0.46167609535520465","0.46167609535520465","0.46167609535520465"
"30896","0.5688216467554809","0.5688216467554809","0.5688216467554809"
"30930","0.5856280180011253","0.5856280180011253","0.5856280180011253"
"30964","0.6251173942284852","0.6251173942284852","0.6251173942284852"
"30998","0.5161900521097532","0.5161900521097532","0.5161900521097532"
"31032","0.40905397032032864","0.40905397032032864","0.40905397032032864"
"31066","0.5022003329367608","0.5022003329367608","0.5022003329367608"
"31100","0.5128937499526768","0.5128937499526768","0.5128937499526768"
"31134","0.6433729224026692","0.6433729224026692","0.6433729224026692"
"31168","0.35333779619555133","0.35333779619555133","0.35333779619555133"
"31202","0.33397819513734417","0.33397819513734417","0.33397819513734417"
"31236","0.5461225242939788","0.5461225242939788","0.5461225242939788"
"31270","0.6197700949701581","0.6197700949701581","0.6197700949701581"
"31304","0.5616702400728291","0.5616702400728291","0.5616702400728291"
"31338","0.5073113094517411","0.5073113094517411","0.5073113094517411"
"31372","0.5463560029850024","0.5463560029850024","0.5463560029850024"
"31406","0.42825001362978304","0.42825001362978304","0.42825001362978304"
"31440","0.6590438477879871","0.6590438477879871","0.6590438477879871"
"31474","0.5157673111289015","0.5157673111289015","0.5157673111289015"
"31508","0.46339865261192353","0.46339865261192353","0.46339865261192353"
"31542","0.5956488937718979","0.5956488937718979","0.5956488937718979"
"31576","0.5871235044461938","0.5871235044461938","0.5871235044461938"
"31610","0.5131784676468509","0.5131784676468509","0.5131784676468509"
"31644","0.6188686202205566","0.6188686202205566","0.6188686202205566"
"31678","0.6242510046311983","0.6242510046311983","0.6242510046311983"
"31712","0.49774591252145356","0.49774591252145356","0.49774591252145356"
"31746","0.5264487941866942","0.5264487941866942","0.5264487941866942"
"31780","0.6255837667537016","0.6255837667537016","0.6255837667537016"
"31814","0.5283732526301766","0.5283732526301766","0.5283732526301766"
"31848","0.5362322823832447","0.5362322823832447","0.5362322823832447"
"31882","0.3283698420126225","0.3283698420126225","0.3283698420126225"
"31916","0.4639762439759152","0.4639762439759152","0.4639762439759152"
"31950","0.4202242727242104","0.4202242727242104","0.4202242727242104"
"31984","0.661731743980556","0.661731743980556","0.661731743980556"
"32018","0.4358912557701844","0.4358912557701844","0.4358912557701844"
"32052","0.5588586735615152","0.5588586735615152","0.5588586735615152"
"32086","0.5266726497781192","0.5266726497781192","0.5266726497781192"
"32120","0.41807879699650313","0.41807879699650313","0.41807879699650313"
"32154","0.5938835023623311","0.5938835023623311","0.5938835023623311"
"32188","0.5718554576437831","0.5718554576437831","0.5718554576437831"
"32222","0.5966752946674636","0.5966752946674636","0.5966752946674636"
"32256","0.4991158210129803","0.4991158210129803","0.4991158210129803"
"32290","0.4599771801168428","0.4599771801168428","0.4599771801168428"
"32324","0.4447679365837372","0.4447679365837372","0.4447679365837372"
"32358","0.5668250180786532","0.5668250180786532","0.5668250180786532"
"32392","0.4543511615027818","0.4543511615027818","0.4543511615027818"
"32426","0.4914926322084767","0.4914926322084767","0.4914926322084767"
"32460","0.550139405455629","0.550139405455629","0.550139405455629"
"32494","0.657825621453457","0.657825621453457","0.657825621453457"
"32528","0.515325885982402","0.515325885982402","0.515325885982402"
"32562","0.5407799705649574","0.5407799705649574","0.5407799705649574"
"32596","0.371494783136009","0.371494783136009","0.371494783136009"
"32630","0.5912015324997236","0.5912015324997236","0.5912015324997236"
"32664","0.4174560040875697","0.4174560040875697","0.4174560040875697"
"32698","0.5368877697189856","0.5368877697189856","0.5368877697189856"
"32732","0.5626810242060641","0.5626810242060641","0.5626810242060641"
"32766","0.5606765376212494","0.5606765376212494","0.5606765376212494"
"32800","0.5469740966533436","0.5469740966533436","0.5469740966533436"
"32834","0.5416158416277299","0.5416158416277299","0.5416158416277299"
"32868","0.4795274945278445","0.4795274945278445","0.4795274945278445"
"32902","0.5942443286322876","0.5942443286322876","0.5942443286322876"
"32936","0.5017047028569307","0.5017047028569307","0.5017047028569307"
"32970","0.3553212242685399","0.3553212242685399","0.3553212242685399"
"33004","0.7585321598834986","0.7585321598834986","0.7585321598834986"
"33038","0.4619039543505134","0.4619039543505134","0.4619039543505134"
"33072","0.514861340729906","0.514861340729906","0.514861340729906"
"33106","0.48293930222603576","0.48293930222603576","0.48293930222603576"
"33140","0.40669242191304805","0.40669242191304805","0.40669242191304805"
"33174","0.4832057404607899","0.4832057404607899","0.4832057404607899"
"33208","0.3546325905468454","0.3546325905468454","0.3546325905468454"
"33242","0.5205805325341638","0.5205805325341638","0.5205805325341638"
"33276","0.37910382976594287","0.37910382976594287","0.37910382976594287"
"33310","0.5895118722727825","0.5895118722727825","0.5895118722727825"
"33344","0.4766302726224378","0.4766302726224378","0.4766302726224378"
"33378","0.5482383527160287","0.5482383527160287","0.5482383527160287"
"33412","0.6435897821958356","0.6435897821958356","0.6435897821958356"
"33446","0.6886450458163186","0.6886450458163186","0.6886450458163186"
"33480","0.37843103342745926","0.37843103342745926","0.37843103342745926"
"33514","0.6112268468220519","0.6112268468220519","0.6112268468220519"
"33548","0.5594410757069748","0.5594410757069748","0.5594410757069748"
"33582","0.5102201960873683","0.5102201960873683","0.5102201960873683"
"33616","0.6948299227093043","0.6948299227093043","0.6948299227093043"
"33650","0.5828080079999048","0.5828080079999048","0.5828080079999048"
"33684","0.5748459949537481","0.5748459949537481","0.5748459949537481"
"33718","0.6768369257667445","0.6768369257667445","0.6768369257667445"
"33752","0.53204160181302","0.53204160181302","0.53204160181302"
"33786","0.559303973478698","0.559303973478698","0.559303973478698"
"33820","0.4741946414602616","0.4741946414602616","0.4741946414602616"
"33854","0.5465177898887764","0.5465177898887764","0.5465177898887764"
"33888","0.27592688239127994","0.27592688239127994","0.27592688239127994"
"33922","0.616222332651001","0.616222332651001","0.616222332651001"
"33956","0.40231948338841933","0.40231948338841933","0.40231948338841933"
"33990","0.5221355277923544","0.5221355277923544","0.5221355277923544"
